cdyd_kod;prz_kod;kod grupy przedmiotów;opis grupy przedmiotów;przedmiot;jezyk_przedm;prz_jed_dawca;prz_jed_biorcy;tzaj_kod;zajecia;liczba_godz;numer_grupy;opis_grupy;dzien_tygodnia;data;godz_od;godz_do;lokalizacja;prowadzacy;tytul;jedn_os_kod;rodzaj_umowy;kierunek;stopien_stud;tryb_stud;nr_sem
25/26-Z;200-HES-1S-016;ENR_1S_s1_all, ENR_1S_s1_hum, 000-HES-1S, 220-PIS-POE-1S-2sem, 220-HES-E-1S-lato;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Grupa przedmiotów HES dla I stopnia, IS FT 1 stopnie?, semestr 2, Przedmioty obieralne ekonomiczne, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?;Podstawy rachunku kosztów;POL;200-000;000-000;CWA;?wiczenia audytoryjne;15;1;;PONIEDZIA?EK;15.12.2025;18:30;20:00;D-14a, sala 2.1;Stronczek Anna;dr hab. in?.;200-306;UP;HES;1;S;
25/26-Z;200-HES-1S-018;ENR_1S_s1_all, ENR_1S_s1_hum, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 000-HES-1S, 000-HES-1S-L, 000-HES-1S-Z, 220-PIS-PO-1S-HES-E, 430-IS-1-5s-PO, 220-HES-E-1S-lato, 430-PO-SEM-L19_20, 220-PFM-PO-1s-HES-E;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. letni, Grupa przedmiotów HES-1S sem. zimowy, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, Informatyka Spo?eczna 1 st. s5 Przedmioty obieralne, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?, Przedmioty obieralne wydzia?owe + UBPO, Przedmioty obieralne, 1 stopie?, Ekonomiczne - ARCHIWUM;Ekonomia mened?erska;POL;200-000;000-000;W;wyk?ad;30;1;;PONIEDZIA?EK;13.10.2025;16:45;18:15;D-14a, sala 2.1;Kude?ko Mariusz;dr hab. in?.;200-302;UP;HES;1;S;
25/26-Z;200-HES-1S-019;X_AiR_2S_s2_KSS_all, EEE_2S_s2_all, EEE_2S_s2_PO, ENR_1S_s1_all, ENR_1S_s1_hum, EO_EPIZE_2S_s1_PW, 430-UBPO+F1-1st, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 430-UBPO+F5-1st-KLT, 220-PFT-PO-1S-HES-HS, 000-HES-1S, 000-HES-1S, 000-HES-1S-Z, 000-HES-2S-L, 220-PIS-PO-1S-HES-E, MBM-1S_s6,P?D,WIMR, 220-PNM-PO-1S-HES-SH, 220-PFM-PO-1s-HES-HS, ZIP-2S,HESdoWYM,3sem;    X_AiR_2S_s2_KSS_all, EEE, stacjonarne II stopnia, semestr 2, przedmioty all, EEE, stacjonarne II stopnia, semestr 2, przedmioty podstawowe, ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, EOZ, stacjonarne, II stopnia, semestr 1, przedmioty wybieralne_EPIZE, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Fakultety 1st, semestr 5 KLT + UBPO, Fizyka Techniczna 1 stopie?, przedmioty humanistyczne HS, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. zimowy, Grupa przedmiotów HES-2S sem. letni, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, MBM WIMiR, stacjonarne I stopnia, przedmioty obieralne profili dyplomowania, sem.6, Nanoinzynieria Materia?ów 1 stopie?, przedmioty HES, spo?-humianistyczne, semestr 6, Przedmioty obieralne, 1 stopie?, Humanistyczno-Spo?eczne, ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Kszta?towanie wizerunku mened?era;POL;200-000;000-000;KONW;konwersatorium;30;1;;PONIEDZIA?EK;06.10.2025;16:45;18:15;D-14, sala 219;Radwan-Sado Iwona;mgr;200-303;UP;HES;1;S;
25/26-Z;200-HES-1S-020;ENR_1S_s1_all, ENR_1S_s1_hum, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 220-PFT-PO-1S-HES-HS, 000-HES-1S, 000-HES-1S-L, 000-HES-1S-Z, 220-PIS-POE-1S-2sem, 220-PIS-PO-1S-HES-E, 220-HES-E-1S-lato, 430-PO-SEM-L19_20;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Fizyka Techniczna 1 stopie?, przedmioty humanistyczne HS, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. letni, Grupa przedmiotów HES-1S sem. zimowy, IS FT 1 stopnie?, semestr 2, Przedmioty obieralne ekonomiczne, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?, Przedmioty obieralne wydzia?owe + UBPO;Nowatorskie strategie inwestycji w papiery warto?ciowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;zaj?cia zblokowane do 1.12.2025;PONIEDZIA?EK;03.11.2025;16:45;18:15;D-14, sala 307;Urba?ski Stanis?aw;dr hab. in?.;200-306;UP;HES;1;S;
25/26-Z;200-HES-1S-021;ENR_1S_s1_all, ENR_1S_s1_hum, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 430-UBPO+F4-1st-IFS, 000-HES-1S, 000-HES-1S-L, 000-HES-1S-Z, 220-PIS-POE-1S-2sem, 220-PIS-PO-1S-HES-E, 220-HES-E-1S-lato, 430-PO-SEM-L19_20, 220-PFM-PO-1s-HES-E;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Fakultety 1st, semestr 4 IFS + UBPO, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. letni, Grupa przedmiotów HES-1S sem. zimowy, IS FT 1 stopnie?, semestr 2, Przedmioty obieralne ekonomiczne, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?, Przedmioty obieralne wydzia?owe + UBPO, Przedmioty obieralne, 1 stopie?, Ekonomiczne - ARCHIWUM;Podstawy przedsi?biorczo?ci;POL;200-000;000-000;CWA;?wiczenia audytoryjne;15;1;;WTOREK      ;20.01.2026;18:30;20:00;D-14a, sala 2.6;Kusa Rafa?;dr;200-302;UP;HES;1;S;
25/26-Z;200-HES-1S-026;ENR_1S_s1_all, ENR_1S_s1_hum, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 000-HES-1S, 000-HES-1S-L, 000-HES-1S-Z, 220-PIS-POE-1S-2sem, 220-PIS-PO-1S-HES-E, 220-HES-HS-1S-lato, 220-HES-E-1S-lato, 430-PO-SEM-L19_20, 220-PFM-PO-1s-HES-E;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. letni, Grupa przedmiotów HES-1S sem. zimowy, IS FT 1 stopnie?, semestr 2, Przedmioty obieralne ekonomiczne, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, Przedmioty HS z bazy HES dla FM, MNB 1 stopie?, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?, Przedmioty obieralne wydzia?owe + UBPO, Przedmioty obieralne, 1 stopie?, Ekonomiczne - ARCHIWUM;Zarz?dzanie przedsi?biorstwem;POL;200-000;000-000;CWA;?wiczenia audytoryjne;15;1;;?RODA       ;07.01.2026;16:45;18:15;D-14, sala 118;Codogni Mateusz;dr;200-302;UP;HES;1;S;
25/26-Z;200-HES-1S-026;ENR_1S_s1_all, ENR_1S_s1_hum, 430-UBPO+F1-1st, 430-UBPO+F3-1st-KLT, 430-UBPO+F3-1st-SOC, 000-HES-1S, 000-HES-1S-L, 000-HES-1S-Z, 220-PIS-POE-1S-2sem, 220-PIS-PO-1S-HES-E, 220-HES-HS-1S-lato, 220-HES-E-1S-lato, 430-PO-SEM-L19_20, 220-PFM-PO-1s-HES-E;ENR, stacjonarne I stopnia, semestr 1, przedmioty all, ENR, stacjonarne I stopnia, semestr 1, przedmioty obieralne humanistyczne, Fakultety 1st, semestr 1 IFS,KLT + UBPO, Fakultety 1st, semestr 3 KLT + UBPO, Fakultety 1st, semestr 3 SOC + UBPO, Grupa przedmiotów HES dla I stopnia, Grupa przedmiotów HES-1S sem. letni, Grupa przedmiotów HES-1S sem. zimowy, IS FT 1 stopnie?, semestr 2, Przedmioty obieralne ekonomiczne, IS Przedmioty obieralne, 1 stopie?, Ekonomiczne, Przedmioty HS z bazy HES dla FM, MNB 1 stopie?, Przedmioty ekonomiczne z bazy HES dla FM, MNB 1 stopie?, Przedmioty obieralne wydzia?owe + UBPO, Przedmioty obieralne, 1 stopie?, Ekonomiczne - ARCHIWUM;Zarz?dzanie przedsi?biorstwem;POL;200-000;000-000;W;wyk?ad;30;1;;?RODA       ;17.12.2025;15:00;16:30;D-14, sala 118;Codogni Mateusz;dr;200-302;UP;HES;1;S;
25/26-Z;200-HES-2S-020;430-UBPO+F1-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Finanse i ubezpieczenia;POL;200-000;000-000;W;wyk?ad;30;1;;CZWARTEK    ;09.10.2025;16:45;19:00;D-14a, sala 1.6;Godawska Justyna;dr hab.;200-306;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;;CZWARTEK    ;08.01.2026;16:45;17:30;online, sala online;Tarczyd?o Beata;dr hab.;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;15.12.2025;16:45;18:15;online, sala online;Tarczyd?o Beata;dr hab.;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;24.11.2025;18:30;20:00;online, sala online;Kondak Anna;dr;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;17.11.2025;18:30;20:00;online, sala online;Kondak Anna;dr;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;W;wyk?ad;15;1;;PONIEDZIA?EK;20.10.2025;16:45;18:15;online, sala online;Tarczyd?o Beata;dr hab.;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;W;wyk?ad;15;1;;PONIEDZIA?EK;06.10.2025;16:45;18:15;online, sala online;Tarczyd?o Beata;dr hab.;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-021;430-UBPO+F1-2st-KLT, 430-F4-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-HES-E-2S-lato, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Fakultety 2st, semestr 4 KLT (KPG), Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nowoczesne dzia?ania marketingowe;POL;200-000;000-000;CWP;?wiczenia projektowe;30;1;;PONIEDZIA?EK;06.10.2025;18:30;20:00;online, sala online;Tarczyd?o Beata;dr hab.;200-303;UP;HES;2;S;
25/26-Z;200-HES-2S-023;430-UBPO+F1-2st-KLT, 000-HES-2S, 000-HES-2S-L, 000-HES-2S-Z, 220-PO-2S-HES-E, 220-PO-2S-HES-H, ZIP-2S,HESdoWYM,3sem, ZRZ-2S,3sem,POH;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Grupa przedmiotów HES dla II stopnia, Grupa przedmiotów HES-2S sem. letni, Grupa przedmiotów HES-2S sem. zimowy, Przedmioty obieralne, 2 stopie?, HES-E (FM, FT, IS), Przedmioty obieralne, 2 stopie?, HES-HS (FT, IS), ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku, ZRZ,stcjonarne 2 stopnia, 3semestr, przedmioty obieralne humanistyczne;Warsztaty rekrutacyjne;POL;200-000;000-000;ZW;zaj?cia warsztatowe;30;1;;?RODA       ;21.01.2026;08:00;09:30;D-14, sala 207;Beck-Krala Ewa;dr hab. in?.;200-302;UP;HES;2;S;
25/26-Z;200-HES-2S-030;430-UBPO+F1-2st-KLT, 000-HES-2S, 220-HES-E-2S-lato, ZIP-2S,HESdoWYM,3sem;Fakultety 2st, semestr 1 KLT (KPG) + UBPO, Grupa przedmiotów HES dla II stopnia, Przedmioty ekonomiczne z bazy HES dla FM II stopie?, ZIP stacjonarne II stopnia HES do wymaga? 3 sem po polsku;Nadzór korporacyjny;POL;200-000;000-000;KONW;konwersatorium;30;1;;WTOREK      ;28.10.2025;18:30;20:00;online, sala online;Sawicka Joanna;dr in?.;200-306;UP;HES;2;S;
25/26-Z;200-IIE-1N-002;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Algebra liniowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;8;2;;SOBOTA      ;17.01.2026;09:45;11:15;D-14a, sala 1.6;Machowski Antoni;mgr;200-300;UC;IIE;1;N;1
25/26-Z;200-IIE-1N-002;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Algebra liniowa;POL;200-000;200-000;CWA;?wiczenia audytoryjne;8;1;;SOBOTA      ;08.11.2025;15:30;17:00;D-14a, sala 1.2;Wiktor Kamil;mgr;200-305, 200-305;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-003;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Algorytmy i podstawy logiki;POL;200-000;200-000;W;wyk?ad;8;1;;PI?TEK      ;17.10.2025;18:45;20:15;online, sala online;Basiura Beata;dr;200-301;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-003;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Algorytmy i podstawy logiki;POL;200-000;200-000;CWA;?wiczenia audytoryjne;8;1;;SOBOTA      ;24.01.2026;15:30;17:00;D-14a, sala 0.1;Basiura Beata;dr;200-301;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-005;IIE-1N,5sem,MO;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? obowi?zkowy;Analiza i projektowanie systemów informatycznych;POL;200-000;200-000;CWP;?wiczenia projektowe;8;1;;NIEDZIELA   ;14.12.2025;11:30;13:00;D-14a, sala 3.7;Jankowski ?ukasz;mgr in?.;200-301;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-005;IIE-1N,5sem,MO;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? obowi?zkowy;Analiza i projektowanie systemów informatycznych;POL;200-000;200-000;W;wyk?ad;12;1;;NIEDZIELA   ;12.10.2025;11:30;13:00;D-14, sala 118;J?drusik Stanis?aw;dr in?.;200-301;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-008;IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Analiza spektralna w ekonomii i finansach;POL;200-000;200-000;CWP;?wiczenia projektowe;8;2;;SOBOTA      ;08.11.2025;17:15;18:45;D-14, sala 307;Gacek Kamil;mgr;200-300;UC;IIE;1;N;5
25/26-Z;200-IIE-1N-008;IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Analiza spektralna w ekonomii i finansach;POL;200-000;200-000;CWP;?wiczenia projektowe;8;2;;SOBOTA      ;18.10.2025;08:00;09:30;D-14a, sala 3.7;Gacek Kamil;mgr;200-300;UC;IIE;1;N;5
25/26-Z;200-IIE-1N-008;IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Analiza spektralna w ekonomii i finansach;POL;200-000;200-000;W;wyk?ad;8;1;;NIEDZIELA   ;28.09.2025;09:45;11:15;online, sala online;Lach ?ukasz;dr hab.;200-305;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-054;IiE-1N,3sem.,PP;IiE, studia niestacjonarne 1 stopnia, przedmioty obowi?zkowe;Finanse i rachunkowo??;POL;200-000;200-000;CWA;?wiczenia audytoryjne;14;1;;NIEDZIELA   ;12.10.2025;11:30;13:00;online, sala online;Marcinkowska El?bieta;dr in?.;200-306;UP;IIE;1;N;3
25/26-Z;200-IIE-1N-054;IiE-1N,3sem.,PP;IiE, studia niestacjonarne 1 stopnia, przedmioty obowi?zkowe;Finanse i rachunkowo??;POL;200-000;200-000;W;wyk?ad;14;1;;PI?TEK      ;05.12.2025;18:45;20:15;online, sala online;Marcinkowska El?bieta;dr in?.;200-306;UP;IIE;1;N;3
25/26-Z;200-IIE-1N-054;IiE-1N,3sem.,PP;IiE, studia niestacjonarne 1 stopnia, przedmioty obowi?zkowe;Finanse i rachunkowo??;POL;200-000;200-000;W;wyk?ad;14;1;;PI?TEK      ;10.10.2025;18:45;21:00;online, sala online;Marcinkowska El?bieta;dr in?.;200-306;UP;IIE;1;N;3
25/26-Z;200-IIE-1N-069;IIE-1N,5sem,PS, IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny, IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Ilo?ciowe miary ryzyka rynkowego;POL;200-000;200-000;CWP;?wiczenia projektowe;8;2;;SOBOTA      ;11.10.2025;13:45;15:15;D-14a, sala 3.7;Wolak Jacek;dr;200-305;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-069;IIE-1N,5sem,PS, IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny, IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Ilo?ciowe miary ryzyka rynkowego;POL;200-000;200-000;CWP;?wiczenia projektowe;8;1;;NIEDZIELA   ;23.11.2025;13:45;15:15;D-14a, sala 3.7;Wolak Jacek;dr;200-305;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-069;IIE-1N,5sem,PS, IIE-1N,5sem,PS;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny, IIE,niestacjonarne 1 stopnia, 5 semestr,modu? specjalistyczny;Ilo?ciowe miary ryzyka rynkowego;POL;200-000;200-000;W;wyk?ad;8;1;;NIEDZIELA   ;28.09.2025;13:45;15:15;online, sala online;Wolak Jacek;dr;200-305;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-077;IIE-1N,5sem,MO;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? obowi?zkowy;Inteligencja obliczeniowa;POL;200-000;200-000;CWP;?wiczenia projektowe;8;1;;SOBOTA      ;24.01.2026;13:45;15:15;D-14, sala 319;Puka Rados?aw;dr in?.;200-301;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-118;IIE-1N,5sem,MO;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? obowi?zkowy;Matematyka finansowa i ubezpieczeniowa;POL;200-000;200-000;CWP;?wiczenia projektowe;8;1;;NIEDZIELA   ;07.12.2025;08:00;09:30;D-14, sala 307;Wiktor Kamil;mgr;200-305, 200-305;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-171;IIE-1N,5sem,MO;IIE,niestacjonarne 1 stopnia, 5 semestr,modu? obowi?zkowy;Ochrona w?asno?ci intelektualnej;POL;200-000;200-000;CWA;?wiczenia audytoryjne;8;1;;NIEDZIELA   ;25.01.2026;09:45;11:15;D-14a, sala 2.1;Bro?yna Micha?;dr;200-302;UP;IIE;1;N;5
25/26-Z;200-IIE-1N-186;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Podstawy zarz?dzania;POL;200-000;200-000;W;wyk?ad;20;1;;SOBOTA      ;06.12.2025;08:00;09:30;D-14a, sala 2.6;Codogni Mateusz;dr;200-302;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-186;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Podstawy zarz?dzania;POL;200-000;200-000;W;wyk?ad;20;1;;NIEDZIELA   ;09.11.2025;08:00;09:30;D-14a, sala 1.6;Codogni Mateusz;dr;200-302;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-186;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Podstawy zarz?dzania;POL;200-000;200-000;W;wyk?ad;20;1;;NIEDZIELA   ;26.10.2025;09:45;11:15;D-14a, sala 0.3;Codogni Mateusz;dr;200-302;UP;IIE;1;N;1
25/26-Z;200-IIE-1N-186;IIE-1N,1s,PP;IiE, niestacjonarne I stopnia, 1 semestr,przedmioty podstawowe;Podstawy zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;14;2;;SOBOTA      ;17.01.2026;08:00;09:30;D-14a, sala 0.2;Codogni Mateusz;dr;200-302;UP;IIE;1;N;1
